,filename,language,num_lines,char_count,0,1,2,3
1065,,,,,README.md,md,0.0,"Counter({' ': 86, 'e': 60, 't': 35, 'o': 34, 'r': 31, 's': 30, 'i': 27, 'l': 23, 'n': 20, 'h': 19, 'a': 19, 'c': 13, 'f': 11, 'p': 10, 'd': 10, 'w': 10, '\n': 9, 'u': 6, 'm': 5, 'x': 5, '-': 5, 'g': 5, '2': 4, 'j': 4, ':': 4, ',': 4, '#': 3, '_': 3, 'k': 3, '1': 3, 'M': 3, 'T': 3, '0': 2, '6': 2, 'S': 2, 'y': 2, '/': 2, '.': 2, '`': 2, 'b': 2, 'E': 1, '3': 1, 'L': 1, 'O': 1, '4': 1, '7': 1, 'A': 1, ')': 1, '5': 1})"
1066,,,,,ensemblemodel.py,py,0.0,"Counter({' ': 96, 'e': 30, 'o': 28, 'r': 23, 'n': 21, 's': 20, 't': 19, '\n': 19, 'b': 18, 'i': 15, 'd': 12, 'f': 11, 'l': 11, 'm': 10, 'c': 10, 'a': 9, '(': 9, ')': 9, '_': 8, 'p': 6, ':': 6, '.': 6, 'u': 6, 'h': 5, 'k': 4, '=': 4, 'T': 3, '[': 3, ']': 3, 'M': 3, '#': 2, 'O': 2, '""': 2, ',': 2, 'x': 2, 'v': 1, 'D': 1, '1': 1, '8': 1, 'E': 1, 'L': 1, 'g': 1, 'w': 1})"
1067,,,,,resnet.py,py,0.0,"Counter({' ': 23, 'e': 19, 'r': 14, 't': 14, 'o': 13, 's': 12, 'i': 11, '_': 11, 'm': 10, 'p': 8, 'd': 8, 'l': 8, '\n': 7, 'n': 7, 'c': 6, '.': 6, 'a': 6, '=': 5, '""': 4, 'h': 3, '(': 3, ')': 3, 'v': 2, 'f': 1, ':': 1, '1': 1, '8': 1, 'T': 1, 'u': 1, 'j': 1, 'y': 1, 'b': 1})"
1068,,,,,build.sh,sh,0.0,"Counter({'e': 22, '-': 18, 'o': 12, 'l': 12, ' ': 12, 'a': 11, 'r': 10, 'i': 10, 'm': 9, 'd': 9, 't': 7, '\n': 7, 'n': 7, '_': 7, 's': 7, '\\': 6, '\t': 6, '.': 5, 'c': 4, 'h': 4, 'f': 4, 'p': 4, 'y': 3, 'x': 3, 'v': 2, '/': 2, '1': 1, '0': 1, 'z': 1, 'b': 1, 'j': 1, 'g': 1})"
1069,,,,,create-errorbars.py,py,0.0,"Counter({' ': 41, 't': 25, 'a': 21, 'e': 20, 'n': 19, 'o': 18, 'r': 18, 'l': 17, '""': 16, 's': 15, 'i': 14, 'p': 14, '\n': 12, '(': 12, ')': 12, 'm': 11, '.': 11, 'x': 10, 'd': 9, '[': 6, ']': 6, 'f': 6, 'b': 5, ',': 5, 'g': 4, '1': 4, 'y': 3, 'j': 3, '=': 3, 'u': 3, '3': 2, 'R': 2, 'M': 2, '0': 2, 'k': 2, 'A': 1, 'D': 1, 'z': 1, '7': 1, '5': 1, '8': 1, 'U': 1, 'N': 1, 'w': 1, 'c': 1, 'v': 1, '_': 1})"
1070,,,,,distributed_example.py,py,0.0,"Counter({' ': 561, 'e': 177, 'a': 165, 't': 162, 'r': 143, 'i': 120, 's': 118, 'o': 109, '\n': 89, 'd': 84, 'l': 82, 'n': 81, 'c': 61, 'm': 57, 'u': 56, 'p': 51, 'h': 36, '_': 36, '.': 34, '=': 31, 'f': 30, 'g': 29, '(': 29, ')': 29, 'b': 25, 'D': 23, '#': 20, 'y': 18, ',': 17, 'v': 16, 'k': 16, ""'"": 16, 'P': 13, '-': 10, 'S': 9, 'E': 9, ':': 8, 'z': 8, 'M': 6, 'w': 6, '`': 6, '/': 5, 'L': 5, 'B': 5, 'A': 4, 'T': 4, 'C': 4, 'H': 4, 'I': 4, 'U': 4, '*': 3, 'N': 3, 'x': 3, '!': 2, '8': 2, 'F': 2, 'Z': 2, 'O': 2, 'Y': 2, '0': 2, 'G': 2, '[': 2, ']': 2, '4': 1, '2': 1, '3': 1, '1': 1, 'R': 1})"
1071,,,,,fashion_trainer.py,py,0.0,"Counter({' ': 1717, 'e': 243, 't': 226, 'a': 226, 'o': 203, 's': 193, 'r': 192, 'n': 174, 'i': 171, '\n': 153, 'l': 150, 'c': 113, '(': 87, ')': 87, 'u': 86, '.': 85, '=': 85, 'd': 82, '_': 74, 'f': 71, 'p': 69, 'm': 67, ',': 52, 'h': 45, '""': 38, 'g': 38, '0': 38, 'b': 37, ':': 36, '1': 25, '2': 23, 'T': 21, '[': 18, ']': 18, 'y': 17, 'v': 16, 'w': 14, 'z': 14, 'L': 12, 'N': 11, '#': 11, 'C': 10, 'k': 10, '3': 9, 'x': 9, 'F': 8, 'S': 8, 'D': 8, '6': 8, '/': 7, '-': 7, 'P': 7, 'O': 7, 'M': 6, 'I': 6, '{': 6, '}': 6, '5': 5, 'U': 5, '*': 5, ""'"": 5, '+': 5, '%': 5, '4': 4, 'B': 4, 'A': 4, 'q': 3, 'G': 3, 'j': 2, '9': 2, 'R': 2, '7': 1, '8': 1, 'E': 1})"
1072,,,,,distributed_example.sh,sh,0.0,"Counter({' ': 74, 'e': 23, '_': 23, 'N': 20, 't': 17, 'n': 16, '\n': 16, 'r': 16, 'o': 15, 'E': 15, 's': 13, 'p': 13, 'U': 13, 'd': 12, 'O': 11, 'D': 11, 'i': 10, 'a': 10, 'u': 10, 'c': 10, 'S': 9, 'P': 9, '-': 9, 'h': 8, 'M': 8, '=': 8, 'l': 7, 'R': 7, '.': 7, '#': 6, 'x': 6, '`': 6, '$': 6, 'G': 5, 'y': 5, '\\': 5, '/': 4, 'b': 4, 'm': 4, '(': 4, ')': 4, '4': 4, 'g': 3, '1': 2, 'w': 2, 'A': 2, 'K': 2, '!': 1, '0': 1, 'W': 1, 'L': 1, 'I': 1, 'Z': 1, '*': 1, 'k': 1, ',': 1, ':': 1, '2': 1})"
1073,,,,,lfw_dataset.py,py,0.0,"Counter({' ': 807, 'a': 169, 'e': 162, 'r': 161, 't': 160, 's': 125, 'o': 111, 'i': 108, 'n': 97, '\n': 92, 'm': 92, '_': 69, 'd': 67, 'f': 63, 'p': 60, 'l': 51, '.': 50, '(': 47, ')': 47, 'g': 45, '=': 36, 'h': 34, 'u': 33, ',': 32, 'c': 24, '""': 22, ':': 20, ""'"": 16, 'w': 15, 'k': 11, 'b': 11, 'D': 9, '[': 8, ']': 8, 'L': 7, 'F': 7, 'y': 7, '-': 7, '1': 7, 'x': 6, '0': 6, 'v': 5, 'j': 5, 'z': 5, '5': 5, '#': 5, 'W': 3, 'I': 3, '>': 3, 'N': 3, 'T': 3, '2': 3, 'P': 2, '{': 2, '}': 2, 'A': 2, 'C': 1, 'R': 1, '3': 1})"
1074,,,,,fc_model.py,py,0.0,"Counter({' ': 961, 'e': 223, 't': 167, 'r': 162, 'i': 153, 'o': 150, 's': 145, 'a': 132, 'n': 121, '\n': 104, 'l': 104, 'd': 91, 'u': 71, 'p': 67, '.': 58, 'c': 56, '(': 52, ')': 52, 'm': 50, 'f': 50, 'h': 47, '_': 45, ',': 45, '=': 35, 'y': 34, 'g': 34, ':': 24, 'z': 22, '""': 20, 'b': 16, 'w': 14, 'x': 14, '-': 13, '#': 12, '0': 11, '1': 11, 'v': 10, '[': 9, ']': 9, 'k': 7, 'F': 6, 'M': 6, 'L': 6, 'A': 5, '+': 5, 'T': 5, '{': 5, '}': 5, '4': 4, '/': 4, 'N': 3, '2': 3, '7': 3, '8': 3, '3': 3, '5': 2, 'C': 2, 'q': 2, 'B': 1, 'I': 1, 'D': 1, ""'"": 1, 'j': 1, '%': 1, 'E': 1})"
1075,,,,,readme.md,md,0.0,"Counter({'t': 4, ' ': 2, 'e': 2, '#': 1, 'G': 1, 'i': 1, 'n': 1, 'g': 1, 's': 1, 'a': 1, 'r': 1, 'd': 1})"
1076,,,,,helper.py,py,0.0,"Counter({' ': 616, 'e': 154, 'a': 147, 's': 130, 'i': 117, 't': 117, 'r': 99, '\n': 99, 'o': 85, 'n': 79, '.': 69, '""': 68, 'l': 67, '(': 62, ')': 62, 'p': 59, 'm': 52, ',': 46, 'x': 38, 'g': 37, 'u': 35, '=': 34, 'd': 30, 'c': 29, 'f': 28, 'b': 27, 'h': 25, 'y': 20, '_': 20, '0': 19, '2': 19, 'w': 15, '1': 14, 'z': 13, 'T': 13, 'k': 11, 'v': 11, ':': 9, '[': 9, ']': 9, 'F': 8, 'S': 6, 'V': 5, 'N': 5, 'C': 4, '4': 4, 'P': 4, 'q': 4, 'M': 3, '#': 3, 'I': 3, '8': 3, '5': 3, '6': 3, 'A': 2, '9': 2, '-': 2, 'B': 2, 'E': 1, 'L': 1, '*': 1, '+': 1, 'j': 1, ""'"": 1, '/': 1, 'D': 1})"
1077,,,,,model.py,py,0.0,"Counter({' ': 146, 'e': 50, 'n': 37, 's': 32, 'i': 31, 'r': 31, 'd': 28, 'o': 27, 'l': 26, '_': 25, 't': 24, '.': 20, 'a': 20, '\n': 20, 'u': 19, 'p': 18, 'f': 17, '(': 17, ')': 17, 'h': 16, 'y': 11, ',': 11, '=': 10, 'x': 10, 'z': 7, 'm': 6, 'c': 6, ':': 6, '[': 6, ']': 6, '1': 6, 'M': 4, 'L': 4, 'F': 3, 'w': 2, '0': 2, '-': 2, '2': 2, 'A': 1, '5': 1, 'D': 1, 'g': 1})"
1078,,,,,data.py,py,0.0,"Counter({' ': 319, 't': 73, 'e': 71, 'i': 63, 'a': 59, 's': 58, 'r': 55, 'n': 55, '\n': 50, 'o': 49, 'l': 47, '.': 39, 'f': 37, 'p': 33, 'm': 29, 'x': 25, '_': 24, 'c': 23, '(': 23, ')': 23, 'u': 20, '""': 20, '=': 19, 'd': 17, 'h': 14, ',': 13, '[': 12, ']': 12, 'g': 11, 'b': 9, '/': 8, 'y': 5, ':': 5, '0': 4, 'D': 3, 'T': 3, '8': 3, 'j': 2, '2': 2, 'C': 1, 'M': 1, 'N': 1, 'I': 1, 'S': 1, '7': 1, '4': 1})"
1079,,,,,main.py,py,0.0,"Counter({' ': 1694, 'e': 335, 'a': 303, 't': 302, 's': 244, 'r': 241, 'o': 198, 'i': 173, '\n': 160, 'n': 158, 'l': 152, 'd': 130, 'p': 125, 'm': 118, 'c': 110, '(': 96, ')': 96, 'u': 89, '.': 83, '=': 81, '""': 80, '_': 74, 'g': 73, 'h': 67, ',': 60, 'f': 58, 'y': 35, ':': 31, 'T': 19, 'z': 19, '[': 17, ']': 17, 'w': 16, 'b': 15, 'v': 14, '0': 13, 'L': 12, '1': 11, '2': 11, 'k': 11, 'M': 9, 'A': 9, 'D': 9, '/': 8, 'N': 7, 'O': 6, '-': 6, '8': 6, '4': 6, '+': 6, 'j': 5, 'q': 5, 'S': 5, 'x': 5, '#': 5, 'F': 5, 'I': 5, '7': 5, '{': 5, '}': 5, 'R': 3, 'E': 3, 'P': 3, 'C': 3, '3': 3, '6': 2, 'H': 1, '<': 1, '>': 1, 'U': 1, '5': 1, '@': 1})"
1080,,,,,readme.md,md,0.0,"Counter({' ': 34, 'e': 25, 'n': 15, 't': 13, 'i': 12, 'd': 10, 'a': 10, 'm': 9, 'o': 8, 'c': 8, 'h': 7, 's': 6, 'p': 6, 'r': 5, 'l': 5, 'f': 4, 'u': 4, 'j': 3, '#': 2, 'I': 2, '\n': 2, 'T': 2, 'b': 2, '.': 2, 'w': 2, ',': 2, 'y': 2, 'k': 1, '_': 1, 'v': 1})"
1081,,,,,vae_mnist.py,py,0.0,"Counter({' ': 717, 'e': 224, 't': 199, 'a': 192, 'o': 176, 'i': 166, 'r': 159, 'n': 142, 's': 132, '\n': 122, 'd': 120, 'm': 114, '_': 107, 'c': 88, 'l': 86, '.': 71, 'h': 66, 'g': 66, '(': 63, ')': 63, '=': 60, 'p': 58, ',': 57, 'f': 52, 'x': 39, '""': 38, 'u': 34, 'v': 28, 'b': 25, 'E': 20, 'z': 17, 'D': 15, 'w': 14, ':': 11, 'T': 11, 'I': 10, 'C': 10, '/': 9, '-': 9, 'A': 8, 'y': 8, 'V': 8, 'L': 8, 'M': 7, '2': 7, '1': 6, '#': 6, '8': 6, 'N': 5, 'S': 5, 'k': 4, 'F': 4, '+': 4, '%': 4, 'K': 3, '0': 3, 'G': 3, '!': 3, 'P': 2, 'B': 2, '*': 2, '\\': 2, 'J': 1, '@': 1, '[': 1, ']': 1, '5': 1, '{': 1, '}': 1, 'O': 1})"
1082,,,,,model.py,py,0.0,"Counter({' ': 326, 'e': 104, 'n': 75, 'd': 68, '_': 63, 'r': 61, 'i': 59, 't': 55, '\n': 54, 'l': 49, 'a': 45, 's': 44, 'o': 43, 'f': 36, '.': 34, '(': 34, ')': 34, 'm': 30, ',': 28, 'h': 25, 'u': 25, 'c': 22, '=': 19, 'p': 18, 'x': 11, ':': 10, 'F': 10, 'C': 10, 'v': 8, 'z': 8, 'g': 7, 'E': 6, 'D': 6, 'M': 5, 'L': 5, 'w': 3, '*': 2, 'T': 1, '0': 1, '5': 1, 'k': 1, '+': 1})"
1083,,,,,reproducibility_tester.py,py,0.0,"Counter({' ': 96, 'e': 37, 'r': 33, 'o': 28, 'p': 24, 't': 21, '\n': 20, 'a': 20, 'm': 17, 'd': 17, 'i': 16, 's': 16, 'l': 16, 'n': 15, 'c': 11, '_': 10, '""': 10, '.': 10, 'f': 9, '(': 8, ')': 8, '1': 8, '2': 8, ',': 7, 'y': 6, '=': 6, 'x': 6, 'u': 5, 'h': 4, 'g': 4, '{': 4, '}': 4, 'v': 3, ':': 2, '[': 2, ']': 2, '/': 2, 'D': 1, 'E': 1, 'M': 1, 'C': 1, 'z': 1, 'b': 1})"
1084,,,,,pytorch_docker.py,py,0.0,"Counter({' ': 32, 'a': 11, 'c': 10, '_': 10, 'i': 9, 'r': 7, 't': 7, '\n': 7, 'e': 7, 'u': 7, 'd': 7, 'o': 6, 'n': 6, '""': 6, 'f': 5, 'm': 4, ':': 4, '.': 4, '(': 4, ')': 4, 'p': 3, 'h': 3, '=': 3, 'l': 3, 'b': 3, 's': 2, 'v': 2, 'U': 2, '{': 2, '}': 2, 'C': 1, 'D': 1, 'A': 1, 'N': 1, 'G': 1, 'P': 1})"
1085,,,,,default.yaml,yaml,0.0,"Counter({'e': 5, ' ': 4, 't': 2, ':': 2, 'x': 2, 'p': 2, 'd': 1, 'f': 1, 'a': 1, 'u': 1, 'l': 1, 's': 1, '\n': 1, '-': 1, 'r': 1, 'i': 1, 'm': 1, 'n': 1, '1': 1})"
1086,,,,,exp1.yaml,yaml,0.0,"Counter({'a': 10, 'e': 10, 't': 9, '0': 9, '\n': 8, 'd': 8, ':': 8, ' ': 8, 'i': 7, 's': 6, '_': 6, 'n': 5, 'm': 4, 'h': 4, 'c': 3, 'l': 3, '2': 3, 'o': 2, 'g': 2, '.': 2, 'p': 2, '""': 2, '4': 2, '1': 2, 'r': 2, '3': 2, '#': 1, 'f': 1, 'y': 1, '~': 1, '/': 1, 'x': 1, '7': 1, '8': 1, 'b': 1, 'z': 1})"
1087,,,,,exp2.yaml,yaml,0.0,"Counter({'a': 10, 'e': 10, 't': 9, '0': 9, '\n': 8, 'd': 8, ':': 8, ' ': 8, 'i': 7, 's': 6, '_': 6, 'n': 5, 'm': 4, 'h': 4, '2': 4, 'c': 3, 'l': 3, 'o': 2, 'g': 2, '.': 2, 'p': 2, '""': 2, '1': 2, 'r': 2, '3': 2, '#': 1, 'f': 1, 'y': 1, '~': 1, '/': 1, 'x': 1, '7': 1, '8': 1, '4': 1, 'b': 1, 'z': 1})"
1088,,,,,overrides.yaml,yaml,0.0,"Counter({'[': 1, ']': 1, '\n': 1})"
1089,,,,,hydra.yaml,yaml,0.0,"Counter({' ': 739, 'e': 198, '\n': 148, 'r': 140, 'a': 139, 'o': 124, 's': 120, ':': 106, 'l': 96, 'i': 94, 'n': 91, 't': 85, 'd': 84, 'h': 74, 'm': 62, 'g': 62, 'p': 60, 'c': 59, 'y': 52, 'u': 47, '_': 47, 'f': 41, '.': 39, '/': 34, ""'"": 24, 'v': 24, 'b': 23, '-': 20, '=': 20, '%': 18, '$': 15, '{': 14, 'w': 14, '}': 14, 'H': 13, 'x': 12, '(': 11, ')': 11, 'S': 10, '[': 10, ']': 10, 'F': 9, 'G': 9, '?': 9, 'C': 8, 'O': 8, 'j': 7, 'P': 6, 'k': 6, 'U': 5, 'N': 5, 'I': 5, '1': 5, 'Y': 4, 'A': 4, 'R': 4, 'B': 3, 'L': 3, 'z': 3, 'D': 3, 'M': 2, 'E': 2, ',': 2, '3': 2})"
1090,,,,,config.yaml,yaml,0.0,"Counter({'e': 10, 'a': 9, 't': 9, '0': 9, 'd': 8, ':': 8, ' ': 8, '\n': 8, 's': 6, '_': 6, 'i': 6, 'h': 4, 'n': 4, 'm': 3, '2': 3, 'p': 2, '4': 2, 'c': 2, '1': 2, 'l': 2, 'r': 2, '3': 2, '~': 1, '/': 1, 'x': 1, '7': 1, '8': 1, 'b': 1, 'z': 1, 'g': 1, '.': 1, 'o': 1})"
1091,,,,,overrides.yaml,yaml,0.0,"Counter({'[': 1, ']': 1, '\n': 1})"
1092,,,,,hydra.yaml,yaml,0.0,"Counter({' ': 739, 'e': 198, '\n': 148, 'r': 140, 'a': 139, 'o': 124, 's': 120, ':': 106, 'l': 96, 'i': 94, 'n': 91, 't': 85, 'd': 84, 'h': 74, 'm': 62, 'g': 62, 'p': 60, 'c': 59, 'y': 52, 'u': 47, '_': 47, 'f': 41, '.': 39, '/': 34, ""'"": 24, 'v': 24, 'b': 23, '-': 20, '=': 20, '%': 18, '$': 15, '{': 14, 'w': 14, '}': 14, 'H': 13, 'x': 12, '(': 11, ')': 11, 'S': 10, '[': 10, ']': 10, 'F': 9, 'G': 9, '?': 9, 'C': 8, 'O': 8, 'j': 7, 'P': 6, 'k': 6, 'U': 5, 'N': 5, 'I': 5, '1': 5, 'Y': 4, 'A': 4, 'R': 4, 'B': 3, 'L': 3, 'z': 3, 'D': 3, 'M': 2, 'E': 2, ',': 2, '3': 2})"
1093,,,,,config.yaml,yaml,0.0,"Counter({'e': 10, 'a': 9, 't': 9, '0': 9, 'd': 8, ':': 8, ' ': 8, '\n': 8, 's': 6, '_': 6, 'i': 6, 'h': 4, 'n': 4, 'm': 3, '2': 3, 'p': 2, '4': 2, 'c': 2, '1': 2, 'l': 2, 'r': 2, '3': 2, '~': 1, '/': 1, 'x': 1, '7': 1, '8': 1, 'b': 1, 'z': 1, 'g': 1, '.': 1, 'o': 1})"
1094,,,,,overrides.yaml,yaml,0.0,"Counter({'[': 1, ']': 1, '\n': 1})"
1095,,,,,hydra.yaml,yaml,0.0,"Counter({' ': 746, 'e': 203, '\n': 149, 'r': 141, 'a': 140, 'o': 124, 's': 120, ':': 107, 'l': 97, 'i': 95, 'n': 92, 't': 87, 'd': 85, 'h': 74, 'm': 63, 'p': 62, 'g': 62, 'c': 59, 'y': 52, 'u': 48, '_': 47, 'f': 42, '.': 39, '/': 35, ""'"": 24, 'v': 24, 'b': 23, '-': 20, '=': 20, '%': 18, '$': 15, '{': 14, 'w': 14, '}': 14, 'x': 14, 'H': 13, '(': 11, ')': 11, 'S': 10, '[': 10, ']': 10, 'F': 9, 'G': 9, '?': 9, 'C': 8, 'O': 8, 'j': 7, 'P': 6, '1': 6, 'k': 6, 'U': 5, 'N': 5, 'I': 5, 'Y': 4, 'A': 4, 'R': 4, 'B': 3, 'L': 3, 'z': 3, 'D': 3, 'M': 2, 'E': 2, ',': 2, '3': 2})"
1096,,,,,config.yaml,yaml,0.0,"Counter({' ': 24, 'e': 13, 't': 10, ':': 9, '\n': 9, 'a': 9, '0': 9, 'd': 8, 'i': 7, 's': 6, '_': 6, 'n': 5, 'm': 4, 'h': 4, 'p': 3, 'r': 3, '2': 3, 'x': 2, '4': 2, 'c': 2, '1': 2, 'l': 2, '3': 2, '~': 1, '/': 1, '7': 1, '8': 1, 'b': 1, 'z': 1, 'g': 1, '.': 1, 'o': 1})"
1097,,,,,overrides.yaml,yaml,0.0,"Counter({'[': 1, ']': 1, '\n': 1})"
1098,,,,,hydra.yaml,yaml,0.0,"Counter({' ': 746, 'e': 203, '\n': 149, 'r': 141, 'a': 140, 'o': 124, 's': 120, ':': 107, 'l': 97, 'i': 95, 'n': 92, 't': 87, 'd': 85, 'h': 74, 'm': 63, 'p': 62, 'g': 62, 'c': 59, 'y': 52, 'u': 48, '_': 47, 'f': 42, '.': 39, '/': 35, ""'"": 24, 'v': 24, 'b': 23, '-': 20, '=': 20, '%': 18, '$': 15, '{': 14, 'w': 14, '}': 14, 'x': 14, 'H': 13, '(': 11, ')': 11, 'S': 10, '[': 10, ']': 10, 'F': 9, 'G': 9, '?': 9, 'C': 8, 'O': 8, 'j': 7, 'P': 6, '1': 6, 'k': 6, 'U': 5, 'N': 5, 'I': 5, 'Y': 4, 'A': 4, 'R': 4, 'B': 3, 'L': 3, 'z': 3, 'D': 3, 'M': 2, 'E': 2, ',': 2, '3': 2})"
1099,,,,,config.yaml,yaml,0.0,"Counter({' ': 24, 'e': 13, 't': 10, ':': 9, '\n': 9, 'a': 9, '0': 9, 'd': 8, 'i': 7, 's': 6, '_': 6, 'n': 5, 'm': 4, 'h': 4, 'p': 3, 'r': 3, '2': 3, 'x': 2, '4': 2, 'c': 2, '1': 2, 'l': 2, '3': 2, '~': 1, '/': 1, '7': 1, '8': 1, 'b': 1, 'z': 1, 'g': 1, '.': 1, 'o': 1})"
1100,,,,,readme.md,md,0.0,"Counter({' ': 55, 't': 32, 'e': 30, 'o': 21, 'i': 19, 's': 17, 'n': 15, 'l': 9, 'd': 9, 'r': 9, 'h': 9, '#': 8, 'p': 8, '\n': 7, 'm': 7, 'c': 7, 'w': 7, 'a': 7, 'u': 5, 'I': 4, 'f': 4, 'g': 4, 'k': 3, ',': 3, 'y': 3, '.': 3, 'b': 3, 'j': 2, '_': 1, 'T': 1, 'S': 1, 'C': 1, 'v': 1, 'A': 1, 'x': 1})"
1101,,,,,readme.md,md,0.0,"Counter({' ': 29, 'e': 21, 'i': 13, 't': 12, 'n': 11, 's': 11, 'h': 8, 'r': 7, 'o': 6, 'c': 6, 'l': 6, 'd': 6, 'a': 5, 'p': 5, 'f': 4, 'k': 3, 'm': 3, '#': 2, 'T': 2, 'w': 2, 'b': 2, 'j': 2, '.': 2, ',': 2, 'I': 1, '\n': 1, 'x': 1, '_': 1, 'u': 1, 'v': 1, 'y': 1, 'g': 1, ':': 1, '8': 1, 'q': 1})"
1102,,,,,typing_exercise.py,py,0.0,"Counter({' ': 1065, 'e': 240, 't': 196, 'r': 179, 'o': 178, 'i': 172, 'a': 157, 's': 150, 'n': 142, 'l': 123, '\n': 121, 'd': 98, 'p': 76, 'u': 76, '.': 66, 'c': 60, 'm': 56, 'f': 55, ',': 54, '(': 52, ')': 52, 'h': 51, '_': 45, ':': 39, 'y': 35, 'g': 35, '=': 35, 'z': 23, '""': 20, 'b': 19, 'w': 16, '-': 16, '[': 14, ']': 14, 'x': 14, 'L': 12, '#': 12, '0': 11, '1': 11, 'v': 10, 'T': 9, 'k': 9, 'M': 8, 'F': 6, 'N': 6, 'C': 5, 'D': 5, 'A': 5, '+': 5, '{': 5, '}': 5, '4': 4, '/': 4, 'O': 3, 'U': 3, '>': 3, '2': 3, '7': 3, '8': 3, '3': 3, '5': 2, 'q': 2, 'B': 1, 'I': 1, ""'"": 1, 'j': 1, '%': 1, 'E': 1})"
1103,,,,,readme.md,md,0.0,"Counter({' ': 9, 'e': 6, 'o': 5, 'i': 5, 'n': 4, 'f': 3, 't': 3, 's': 3, 'r': 3, '#': 2, 'I': 2, 'm': 2, 'p': 2, 'd': 2, 'k': 2, '\n': 1, 'l': 1, 'G': 1, 'C': 1, 'P': 1, 'u': 1, 'g': 1, 'h': 1, 'y': 1, 'N': 1, 'c': 1, '.': 1})"
1104,,,,,readme.md,md,0.0,"Counter({' ': 4, 'e': 4, 'n': 3, '#': 2, 'I': 2, 'o': 2, 'm': 2, 'l': 2, 't': 2, 'd': 2, 'f': 1, '\n': 1, 'p': 1, 'i': 1, 'h': 1, 'c': 1, 'u': 1})"
1105,,,,,vae_mnist_pytorch_profiler.py,py,0.0,"Counter({' ': 837, 'e': 297, 't': 229, 'a': 222, 'r': 221, 'o': 193, 'i': 187, 'n': 182, 'd': 169, '\n': 166, 's': 161, '_': 153, 'l': 122, 'm': 109, 'c': 94, '(': 90, ')': 90, ',': 87, 'h': 85, '.': 84, '=': 80, 'p': 71, 'f': 69, 'u': 61, 'x': 42, 'v': 36, 'g': 34, '""': 32, 'E': 25, 'z': 24, 'b': 23, 'D': 20, ':': 19, 'C': 18, 'w': 18, 'F': 14, 'L': 13, 'M': 12, 'T': 12, '1': 10, '2': 10, '0': 9, 'I': 9, 'A': 8, '/': 8, 'V': 8, '-': 7, '8': 7, 'y': 6, 'k': 5, 'S': 5, '+': 5, 'N': 4, '#': 4, '*': 4, 'K': 3, 'G': 3, '!': 3, 'P': 2, '4': 2, '5': 2, 'B': 2, '\\': 2, 'J': 1, 'H': 1, '7': 1, '3': 1, '[': 1, ']': 1, '6': 1})"
1106,,,,,vae_mnist_working.py,py,0.0,"Counter({' ': 727, 'e': 287, 't': 230, 'a': 216, 'r': 199, 'o': 191, 'n': 188, 'i': 185, 'd': 173, 's': 167, '\n': 163, '_': 154, 'l': 121, 'm': 112, '(': 89, ')': 89, 'c': 88, ',': 83, '.': 81, 'h': 78, '=': 76, 'p': 65, 'f': 63, 'u': 58, 'x': 43, '""': 38, 'g': 36, 'v': 34, 'b': 26, 'E': 25, 'z': 24, 'D': 20, ':': 19, 'w': 18, 'C': 18, 'L': 13, 'F': 13, 'M': 12, 'T': 11, '0': 9, 'I': 9, 'A': 8, '/': 8, 'V': 8, '1': 8, '2': 8, '-': 7, '8': 7, 'y': 6, 'k': 5, 'S': 5, '+': 5, 'N': 4, '#': 4, '*': 4, 'K': 3, 'G': 3, '5': 3, '!': 3, 'P': 2, '4': 2, 'B': 2, '\\': 2, 'J': 1, 'H': 1, '7': 1, '3': 1, '[': 1, ']': 1, 'j': 1, '{': 1, '}': 1})"
1107,,,,,vae_mnist_bugs.py,py,0.0,"Counter({' ': 686, 'e': 275, 't': 224, 'a': 209, 'r': 192, 'o': 181, 'n': 179, 'i': 177, 'd': 168, 's': 160, '\n': 155, '_': 148, 'l': 115, 'm': 108, 'c': 87, '(': 86, ')': 86, ',': 80, '.': 78, 'h': 77, '=': 73, 'p': 63, 'f': 63, 'u': 58, 'x': 42, 'g': 33, 'v': 31, '""': 30, 'E': 25, 'b': 24, 'z': 22, 'D': 20, ':': 18, 'C': 18, 'w': 14, 'L': 13, 'F': 13, 'M': 12, 'T': 11, '0': 10, 'I': 9, '2': 9, 'A': 8, '/': 8, 'V': 8, '1': 8, '-': 7, '8': 7, 'y': 5, 'S': 5, '+': 5, 'k': 4, 'N': 4, '#': 4, '*': 4, 'K': 3, 'G': 3, '!': 3, 'P': 2, '4': 2, '5': 2, 'B': 2, '\\': 2, 'J': 1, 'H': 1, '7': 1, '3': 1, '[': 1, ']': 1})"
1108,,,,,conda-environment.yaml,yaml,0.0,"Counter({' ': 935, '=': 426, '.': 397, '-': 270, '0': 251, '\n': 221, '1': 217, 'e': 184, 'p': 166, '2': 154, 't': 153, 'o': 148, 'a': 138, 'i': 133, 'c': 129, 'l': 122, 'h': 114, 's': 112, '3': 110, 'r': 109, 'y': 106, 'd': 104, 'n': 102, '_': 86, '4': 77, 'b': 76, '8': 73, 'm': 71, 'f': 62, '7': 59, 'u': 57, '5': 57, '9': 49, '6': 48, 'g': 46, 'k': 32, 'x': 18, 'w': 13, 'z': 13, 'v': 11, 'j': 7, 'q': 6, ':': 5, '/': 5})"
